,‰·“x,Ž¼“x
2016/1/23 18:21,24.260998,32.967995
2016/1/23 18:22,24.253,32.96099
2016/1/23 18:23,24.289001,32.945
2016/1/23 18:24,24.289501,32.87
2016/1/23 18:25,24.297499,32.87
2016/1/23 18:26,24.327368,32.87
2016/1/23 18:27,24.310999,32.87
2016/1/23 18:28,24.262999,32.909504
2016/1/23 18:29,24.242498,32.962994
2016/1/23 18:30,24.278496,32.969994
2016/1/23 18:31,24.304213,32.901577
2016/1/23 18:32,24.3015,32.87
2016/1/23 18:33,24.321997,32.87
2016/1/23 18:34,24.325993,32.87
2016/1/23 18:35,24.333996,32.87
2016/1/23 18:36,24.316843,32.906834
2016/1/23 18:37,24.298,32.969994
2016/1/23 18:38,24.329494,32.969994
2016/1/23 18:39,24.347494,32.96
2016/1/23 18:40,24.347996,32.894997
2016/1/23 18:41,24.339998,32.954994
2016/1/23 18:42,24.322105,32.948944
2016/1/23 18:43,24.336496,32.969994
2016/1/23 18:44,24.378,32.920002
2016/1/23 18:45,24.350998,32.939995
2016/1/23 18:46,24.323,32.969994
2016/1/23 18:47,24.341501,32.969994
2016/1/23 18:48,24.371578,32.969997
2016/1/23 18:49,24.376999,32.969994
2016/1/23 18:50,24.365498,32.964996
2016/1/23 18:51,24.337996,32.975
2016/1/23 18:52,24.347998,32.969994
2016/1/23 18:53,24.344997,32.969994
2016/1/23 18:54,24.34052,32.969997
2016/1/23 18:55,24.364994,32.969994
2016/1/23 18:56,24.350998,32.969994
2016/1/23 18:57,24.355,32.969994
2016/1/23 18:58,24.339499,33.055004
2016/1/23 18:59,24.343155,33.070004
2016/1/23 19:00,24.331999,33.070004
2016/1/23 19:01,24.338997,33.070004
2016/1/23 19:02,24.313,33.070004
2016/1/23 19:03,24.229498,33.144005
2016/1/23 19:04,24.2525,33.17649
2016/1/23 19:05,24.29,33.133156
2016/1/23 19:06,24.232496,33.146004
2016/1/23 19:07,24.211998,33.160004
2016/1/23 19:08,24.2915,33.16799
2016/1/23 19:09,24.317999,33.085003
2016/1/23 19:10,24.323685,33.070004
2016/1/23 19:11,24.298502,33.16499
2016/1/23 19:12,24.285503,33.237503
2016/1/23 19:13,24.327496,33.2555
2016/1/23 19:14,24.353998,33.183495
2016/1/23 19:15,24.341995,33.17449
2016/1/23 19:16,24.32263,33.25527
2016/1/23 19:17,24.329998,33.260002
2016/1/23 19:18,24.335997,33.260002
2016/1/23 19:19,24.334995,33.260002
2016/1/23 19:20,24.332996,33.260002
2016/1/23 19:21,24.29,33.27579
2016/1/23 19:22,24.271498,33.351
2016/1/23 19:23,24.247,33.350002
2016/1/23 19:24,24.241499,33.346
2016/1/23 19:25,24.2745,33.35599
2016/1/23 19:26,24.301498,33.300007
2016/1/23 19:27,24.317896,33.260002
2016/1/23 19:28,24.3765,33.260002
2016/1/23 19:29,24.376999,33.210495
2016/1/23 19:30,24.386501,33.17899
2016/1/23 19:31,24.397,33.16999
2016/1/23 19:32,24.374212,33.16999
2016/1/23 19:33,24.385498,33.178993
2016/1/23 19:34,24.369999,33.16999
2016/1/23 19:35,24.380997,33.19699
2016/1/23 19:36,24.357498,33.187996
2016/1/23 19:37,24.378944,33.241055
2016/1/23 19:38,24.399502,33.16999
2016/1/23 19:39,24.337997,33.215004
2016/1/23 19:40,24.335497,33.260002
2016/1/23 19:41,24.345995,33.260002
2016/1/23 19:42,24.355997,33.260002
2016/1/23 19:43,24.34052,33.260002
2016/1/23 19:44,24.351498,33.260002
2016/1/23 19:45,24.332994,33.260002
2016/1/23 19:46,24.310001,33.260002
2016/1/23 19:47,24.2855,33.304497
2016/1/23 19:48,24.302103,33.291584
2016/1/23 19:49,24.331497,33.260002
2016/1/23 19:50,24.3815,33.260002
2016/1/23 19:51,24.381994,33.18349
2016/1/23 19:52,24.328,33.233006
2016/1/23 19:53,24.336996,33.219494
2016/1/23 19:54,24.326315,33.226837
2016/1/23 19:55,24.323498,33.215
2016/1/23 19:56,24.344997,33.242
2016/1/23 19:57,24.358501,33.16999
2016/1/23 19:58,24.336496,33.16999
2016/1/23 19:59,24.329472,33.16999
2016/1/23 20:00,24.32,33.16999
2016/1/23 20:01,24.336998,33.16999
2016/1/23 20:02,24.338995,33.16499
2016/1/23 20:03,24.334497,33.16999
2016/1/23 20:04,24.342495,33.105003
2016/1/23 20:05,24.321579,33.106842
2016/1/23 20:06,24.282999,33.128
2016/1/23 20:07,24.1885,33.2
2016/1/23 20:08,24.218496,33.2505
2016/1/23 20:09,24.2925,33.20149
2016/1/23 20:10,24.320522,33.164726
2016/1/23 20:11,24.376999,33.070004
2016/1/23 20:12,24.361498,33.070004
2016/1/23 20:13,24.358496,33.070004
2016/1/23 20:14,24.345497,33.070004
2016/1/23 20:15,24.356314,33.070004
2016/1/23 20:16,24.364996,33.070004
2016/1/23 20:17,24.366497,33.070004
2016/1/23 20:18,24.385504,33.065006
2016/1/23 20:19,24.417004,32.994995
2016/1/23 20:20,24.434505,32.969994
2016/1/23 20:21,24.448423,32.969997
2016/1/23 20:22,24.4105,32.969994
2016/1/23 20:23,24.415005,32.969994
2016/1/23 20:24,24.401001,32.969994
2016/1/23 20:25,24.414003,32.969994
2016/1/23 20:26,24.404211,32.980526
2016/1/23 20:27,24.391998,33.060005
2016/1/23 20:28,24.424503,32.969994
2016/1/23 20:29,24.431004,32.969994
2016/1/23 20:30,24.442501,32.969994
2016/1/23 20:31,24.426502,32.969994
2016/1/23 20:32,24.468943,32.948948
2016/1/23 20:33,24.473503,32.87
2016/1/23 20:34,24.447502,32.894997
2016/1/23 20:35,24.455498,32.87
2016/1/23 20:36,24.435001,32.87
2016/1/23 20:37,24.40579,32.964733
2016/1/23 20:38,24.435505,32.969994
2016/1/23 20:39,24.430004,32.899998
2016/1/23 20:40,24.4105,32.87
2016/1/23 20:41,24.417004,32.87
2016/1/23 20:42,24.4125,32.87
2016/1/23 20:43,24.442633,32.87
2016/1/23 20:44,24.437504,32.87
2016/1/23 20:45,24.414003,32.87
2016/1/23 20:46,24.424503,32.87
2016/1/23 20:47,24.4215,32.87
2016/1/23 20:48,24.449474,32.87
2016/1/23 20:49,24.442503,32.87
2016/1/23 20:50,24.418003,32.87
2016/1/23 20:51,24.436,32.87
2016/1/23 20:52,24.445004,32.87
2016/1/23 20:53,24.45579,32.84632
2016/1/23 20:54,24.443005,32.807
2016/1/23 20:55,24.408998,32.87
2016/1/23 20:56,24.372997,32.87
2016/1/23 20:57,24.343998,32.949993
2016/1/23 20:58,24.352497,32.879997
2016/1/23 20:59,24.361048,32.885788
2016/1/23 21:00,24.351498,32.969994
2016/1/23 21:01,24.378,32.915
2016/1/23 21:02,24.343496,32.934998
2016/1/23 21:03,24.355997,32.96
2016/1/23 21:04,24.349472,32.9121
2016/1/23 21:05,24.328497,32.939995
2016/1/23 21:06,24.328,32.969994
2016/1/23 21:07,24.328499,32.935
2016/1/23 21:08,24.327496,32.885
2016/1/23 21:09,24.330498,32.87
2016/1/23 21:10,24.310526,32.87
2016/1/23 21:11,24.290998,32.924995
2016/1/23 21:12,24.345495,32.905
2016/1/23 21:13,24.382498,32.87
2016/1/23 21:14,24.354496,32.87
2016/1/23 21:15,24.321579,32.87
2016/1/23 21:16,24.302,32.865498
2016/1/23 21:17,24.276001,32.87
2016/1/23 21:18,24.282999,32.87
2016/1/23 21:19,24.278502,32.87
2016/1/23 21:20,24.274998,32.87
2016/1/23 21:21,24.270529,32.869473
2016/1/23 21:22,24.318996,32.87
2016/1/23 21:23,24.328499,32.798004
2016/1/23 21:24,24.326996,32.780006
2016/1/23 21:25,24.294498,32.780006
2016/1/23 21:26,24.269472,32.821575
2016/1/23 21:27,24.196001,32.85599
2016/1/23 21:28,24.141499,32.910004
2016/1/23 21:29,24.191998,32.91999
2016/1/23 21:30,24.214499,32.860992
2016/1/23 21:31,24.24263,32.86315
2016/1/23 21:32,24.2575,32.867996
2016/1/23 21:33,24.260998,32.868996
2016/1/23 21:34,24.259,32.8545
2016/1/23 21:35,24.228996,32.856495
2016/1/23 21:36,24.2905,32.859997
2016/1/23 21:37,24.323685,32.780003
2016/1/23 21:38,24.3235,32.780006
2016/1/23 21:39,24.305502,32.780006
2016/1/23 21:40,24.3145,32.780006
2016/1/23 21:41,24.300999,32.780006
2016/1/23 21:42,24.237894,32.81052
2016/1/23 21:43,24.166,32.905003
2016/1/23 21:44,24.187498,32.96
2016/1/23 21:45,24.197998,32.940002
2016/1/23 21:46,24.2285,32.901997
2016/1/23 21:47,24.277,32.833504
2016/1/23 21:48,24.293158,32.780003
2016/1/23 21:49,24.294502,32.780006
2016/1/23 21:50,24.299995,32.780006
2016/1/23 21:51,24.303999,32.780006
2016/1/23 21:52,24.267,32.779503
2016/1/23 21:53,24.286312,32.780003
2016/1/23 21:54,24.307995,32.780006
2016/1/23 21:55,24.3005,32.780006
2016/1/23 21:56,24.2635,32.775005
2016/1/23 21:57,24.279003,32.779003
2016/1/23 21:58,24.2855,32.780006
2016/1/23 21:59,24.250525,32.76842
2016/1/23 22:00,24.242,32.827995
2016/1/23 22:01,24.2425,32.862995
2016/1/23 22:02,24.252499,32.865997
2016/1/23 22:03,24.257,32.867496
2016/1/23 22:04,24.254736,32.865788
2016/1/23 22:05,24.239,32.84899
2016/1/23 22:06,24.253002,32.865997
2016/1/23 22:07,24.222,32.861492
2016/1/23 22:08,24.214998,32.861492
2016/1/23 22:09,24.124737,32.89684
2016/1/23 22:10,24.152,32.96
2016/1/23 22:11,24.213997,32.950497
2016/1/23 22:12,24.2195,32.864994
2016/1/23 22:13,24.21,32.866493
2016/1/23 22:14,24.2685,32.868496
2016/1/23 22:15,24.294214,32.846313
2016/1/23 22:16,24.311998,32.834003
2016/1/23 22:17,24.297499,32.8245
2016/1/23 22:18,24.3335,32.76
2016/1/23 22:19,24.268002,32.7695
2016/1/23 22:20,24.265265,32.869473
2016/1/23 22:21,24.3095,32.820503
2016/1/23 22:22,24.320997,32.780006
2016/1/23 22:23,24.276999,32.7835
2016/1/23 22:24,24.291004,32.7935
2016/1/23 22:25,24.286,32.789
2016/1/23 22:26,24.281052,32.78474
2016/1/23 22:27,24.274998,32.841995
2016/1/23 22:28,24.314,32.789
2016/1/23 22:29,24.220005,32.765007
2016/1/23 22:30,24.193497,32.854992
2016/1/23 22:31,24.27737,32.845787
2016/1/23 22:32,24.322496,32.775
2016/1/23 22:33,24.321001,32.775005
2016/1/23 22:34,24.296999,32.77
2016/1/23 22:35,24.290997,32.780006
2016/1/23 22:36,24.301998,32.780006
2016/1/23 22:37,24.283686,32.774742
2016/1/23 22:38,24.303,32.769997
2016/1/23 22:39,24.264002,32.705498
2016/1/23 22:40,24.132,32.839993
2016/1/23 22:41,24.190498,32.931496
2016/1/23 22:42,24.251053,32.861046
2016/1/23 22:43,24.28,32.7955
2016/1/23 22:44,24.340998,32.780006
2016/1/23 22:45,24.340998,32.719994
2016/1/23 22:46,24.339,32.745003
2016/1/23 22:47,24.249996,32.770004
2016/1/23 22:48,24.272633,32.844734
2016/1/23 22:49,24.288498,32.87
2016/1/23 22:50,24.278498,32.859997
2016/1/23 22:51,24.216497,32.811993
2016/1/23 22:52,24.225,32.861492
2016/1/23 22:53,24.274736,32.868946
2016/1/23 22:54,24.328999,32.807
2016/1/23 22:55,24.2545,32.69049
2016/1/23 22:56,24.212997,32.746502
2016/1/23 22:57,24.226498,32.763004
2016/1/23 22:58,24.228945,32.760002
2016/1/23 22:59,24.256,32.772003
2016/1/23 23:00,24.290998,32.684994
2016/1/23 23:01,24.2505,32.67449
2016/1/23 23:02,24.282,32.677994
2016/1/23 23:03,24.264,32.677994
2016/1/23 23:04,24.274738,32.678944
2016/1/23 23:05,24.308,32.594505
2016/1/23 23:06,24.2805,32.586002
2016/1/23 23:07,24.189,32.619995
2016/1/23 23:08,24.183502,32.67449
2016/1/23 23:09,24.17842,32.712627
2016/1/23 23:10,24.21,32.67049
2016/1/23 23:11,24.235,32.67199
2016/1/23 23:12,24.243502,32.609505
2016/1/23 23:13,24.234497,32.574
2016/1/23 23:14,24.200497,32.570004
2016/1/23 23:15,24.204737,32.570004
2016/1/23 23:16,24.231499,32.573006
2016/1/23 23:17,24.242496,32.519997
2016/1/23 23:18,24.2155,32.469994
2016/1/23 23:19,24.159,32.485004
2016/1/23 23:20,24.151579,32.570004
2016/1/23 23:21,24.161497,32.565006
2016/1/23 23:22,24.164999,32.570004
2016/1/23 23:23,24.141003,32.555004
2016/1/23 23:24,24.114996,32.469994
2016/1/23 23:25,24.084497,32.51
2016/1/23 23:26,24.090525,32.469997
2016/1/23 23:27,24.064007,32.469994
2016/1/23 23:28,24.068003,32.469994
2016/1/23 23:29,24.026997,32.469994
2016/1/23 23:30,24.012999,32.52
2016/1/23 23:31,24.050003,32.475258
2016/1/23 23:32,24.053003,32.411503
2016/1/23 23:33,24.049004,32.389
2016/1/23 23:34,24.045504,32.38
2016/1/23 23:35,24.016998,32.38
2016/1/23 23:36,23.963682,32.41316
2016/1/23 23:37,23.956997,32.469994
2016/1/23 23:38,23.940998,32.461
2016/1/23 23:39,23.9345,32.4385
2016/1/23 23:40,23.917002,32.394505
2016/1/23 23:41,23.894,32.456993
2016/1/23 23:42,23.900528,32.441574
2016/1/23 23:43,23.916,32.374
2016/1/23 23:44,23.9025,32.366997
2016/1/23 23:45,23.896,32.36199
2016/1/23 23:46,23.852001,32.359993
2016/1/23 23:47,23.85,32.359993
2016/1/23 23:48,23.864,32.265007
2016/1/23 23:49,23.8605,32.260002
2016/1/23 23:50,23.859001,32.260002
2016/1/23 23:51,23.866,32.2555
2016/1/23 23:52,23.8685,32.242
2016/1/23 23:53,23.806843,32.255264
2016/1/23 23:54,23.790503,32.260002
2016/1/23 23:55,23.778,32.260002
2016/1/23 23:56,23.775003,32.260002
2016/1/23 23:57,23.774496,32.260002
2016/1/23 23:58,23.793686,32.203148
2016/1/23 23:59,23.772,32.16999
2016/1/24 0:00,23.753498,32.16999
2016/1/24 0:01,23.739498,32.16999
2016/1/24 0:02,23.723497,32.16999
2016/1/24 0:03,23.735497,32.16999
2016/1/24 0:04,23.701584,32.16999
2016/1/24 0:05,23.683002,32.16999
2016/1/24 0:06,23.7035,32.16999
2016/1/24 0:07,23.692501,32.144997
2016/1/24 0:08,23.688004,32.070004
2016/1/24 0:09,23.658949,32.070004
2016/1/24 0:10,23.653505,32.070004
2016/1/24 0:11,23.641504,32.070004
2016/1/24 0:12,23.645004,32.070004
2016/1/24 0:13,23.635502,32.070004
2016/1/24 0:14,23.644217,32.070004
2016/1/24 0:15,23.6255,32.070004
2016/1/24 0:16,23.596502,32.070004
2016/1/24 0:17,23.590502,32.070004
2016/1/24 0:18,23.5855,32.070004
2016/1/24 0:19,23.591,32.070004
2016/1/24 0:20,23.58158,32.070004
2016/1/24 0:21,23.573502,32.065502
2016/1/24 0:22,23.588001,32.0025
2016/1/24 0:23,23.597,31.98
2016/1/24 0:24,23.5705,31.98
2016/1/24 0:25,23.567368,31.98
2016/1/24 0:26,23.588503,31.900003
2016/1/24 0:27,23.5795,31.880001
2016/1/24 0:28,23.558998,31.830006
2016/1/24 0:29,23.550997,31.780005
2016/1/24 0:30,23.552998,31.770004
2016/1/24 0:31,23.548418,31.748419
2016/1/24 0:32,23.538998,31.679996
2016/1/24 0:33,23.526997,31.6565
2016/1/24 0:34,23.516499,31.589502
2016/1/24 0:35,23.517996,31.591503
2016/1/24 0:36,23.48737,31.593163
2016/1/24 0:37,23.441006,31.595005
2016/1/24 0:38,23.437002,31.570004
2016/1/24 0:39,23.421505,31.570004
2016/1/24 0:40,23.453503,31.570004
2016/1/24 0:41,23.451002,31.570004
2016/1/24 0:42,23.45053,31.565266
2016/1/24 0:43,23.469,31.488998
2016/1/24 0:44,23.474003,31.48
2016/1/24 0:45,23.446003,31.48
2016/1/24 0:46,23.445503,31.48
2016/1/24 0:47,23.462109,31.48
2016/1/24 0:48,23.448503,31.475
2016/1/24 0:49,23.420504,31.380001
2016/1/24 0:50,23.411499,31.380001
2016/1/24 0:51,23.377,31.420002
2016/1/24 0:52,23.371498,31.405003
2016/1/24 0:53,23.372633,31.380001
2016/1/24 0:54,23.364002,31.345007
2016/1/24 0:55,23.3365,31.350002
2016/1/24 0:56,23.325,31.380001
2016/1/24 0:57,23.322502,31.360004
2016/1/24 0:58,23.33895,31.285265
2016/1/24 0:59,23.3325,31.280005
2016/1/24 1:00,23.33,31.280005
2016/1/24 1:01,23.327501,31.280005
2016/1/24 1:02,23.306004,31.280005
2016/1/24 1:03,23.294739,31.332636
2016/1/24 1:04,23.320002,31.290005
2016/1/24 1:05,23.311003,31.280005
2016/1/24 1:06,23.305004,31.280005
2016/1/24 1:07,23.291506,31.290005
2016/1/24 1:08,23.271502,31.380001
2016/1/24 1:09,23.260523,31.380001
2016/1/24 1:10,23.228498,31.380001
2016/1/24 1:11,23.258999,31.380001
2016/1/24 1:12,23.246502,31.380001
2016/1/24 1:13,23.256504,31.380001
2016/1/24 1:14,23.246313,31.380001
2016/1/24 1:15,23.208496,31.380001
2016/1/24 1:16,23.2395,31.380001
2016/1/24 1:17,23.208998,31.380001
2016/1/24 1:18,23.201496,31.380001
2016/1/24 1:19,23.201498,31.380001
2016/1/24 1:20,23.223156,31.380001
2016/1/24 1:21,23.224499,31.365002
2016/1/24 1:22,23.217495,31.355001
2016/1/24 1:23,23.2205,31.305004
2016/1/24 1:24,23.224499,31.280005
2016/1/24 1:25,23.231052,31.280005
2016/1/24 1:26,23.223997,31.280005
2016/1/24 1:27,23.219997,31.280005
2016/1/24 1:28,23.208996,31.280005
2016/1/24 1:29,23.217,31.280005
2016/1/24 1:30,23.220999,31.280005
2016/1/24 1:31,23.235264,31.280005
2016/1/24 1:32,23.243496,31.280005
2016/1/24 1:33,23.2215,31.280005
2016/1/24 1:34,23.202497,31.280005
2016/1/24 1:35,23.211996,31.280005
2016/1/24 1:36,23.176315,31.280005
2016/1/24 1:37,23.168001,31.280005
2016/1/24 1:38,23.135498,31.225998
2016/1/24 1:39,23.1095,31.020504
2016/1/24 1:40,23.0885,31.145008
2016/1/24 1:41,23.072107,31.27
2016/1/24 1:42,23.066002,31.304998
2016/1/24 1:43,23.084002,31.275
2016/1/24 1:44,23.1015,31.27
2016/1/24 1:45,23.1155,31.274006
2016/1/24 1:46,23.144,31.277506
2016/1/24 1:47,23.15421,31.269476
2016/1/24 1:48,23.139997,31.213001
2016/1/24 1:49,23.1225,31.2695
2016/1/24 1:50,23.129498,31.275503
2016/1/24 1:51,23.128,31.274002
2016/1/24 1:52,23.121578,31.273687
2016/1/24 1:53,23.106,31.272501
2016/1/24 1:54,23.102,31.271002
2016/1/24 1:55,23.1255,31.273998
2016/1/24 1:56,23.1025,31.270502
2016/1/24 1:57,23.1115,31.27
2016/1/24 1:58,23.101053,31.270527
2016/1/24 1:59,23.103498,31.27
2016/1/24 2:00,23.087002,31.27
2016/1/24 2:01,23.113998,31.2715
2016/1/24 2:02,23.095999,31.271
2016/1/24 2:03,23.067896,31.27
2016/1/24 2:04,23.052502,31.275
2016/1/24 2:05,23.058002,31.27
2016/1/24 2:06,23.067501,31.27
2016/1/24 2:07,23.045002,31.27
2016/1/24 2:08,23.037502,31.27
2016/1/24 2:09,23.00737,31.280527
2016/1/24 2:10,23.002502,31.314999
2016/1/24 2:11,23.008,31.27
2016/1/24 2:12,22.994497,31.279999
2016/1/24 2:13,23.015003,31.3
2016/1/24 2:14,22.994207,31.27
2016/1/24 2:15,22.998,31.27
2016/1/24 2:16,22.970999,31.279999
2016/1/24 2:17,22.955498,31.369999
2016/1/24 2:18,22.953999,31.369999
2016/1/24 2:19,22.972105,31.369999
2016/1/24 2:20,23.026503,31.27
2016/1/24 2:21,22.9885,31.27
2016/1/24 2:22,22.997004,31.27
2016/1/24 2:23,23.002499,31.27
2016/1/24 2:24,23.019001,31.259998
2016/1/24 2:25,23.023687,31.180529
2016/1/24 2:26,23.0135,31.170002
2016/1/24 2:27,23.027004,31.170002
2016/1/24 2:28,23.010502,31.170002
2016/1/24 2:29,23.018002,31.170002
2016/1/24 2:30,23.001577,31.170002
2016/1/24 2:31,22.9995,31.170002
2016/1/24 2:32,23.008501,31.170002
2016/1/24 2:33,23.0125,31.170002
2016/1/24 2:34,23.003002,31.170002
2016/1/24 2:35,23.012001,31.170002
2016/1/24 2:36,23.010002,31.170002
2016/1/24 2:37,23.0135,31.170002
2016/1/24 2:38,23.0065,31.165003
2016/1/24 2:39,23.018501,31.170002
2016/1/24 2:40,23.024002,31.16
2016/1/24 2:41,22.981577,31.16474
2016/1/24 2:42,22.9965,31.170002
2016/1/24 2:43,22.992498,31.170002
2016/1/24 2:44,23.0025,31.170002
2016/1/24 2:45,22.987997,31.165003
2016/1/24 2:46,22.983496,31.170002
2016/1/24 2:47,22.993683,31.15948
2016/1/24 2:48,22.9805,31.16
2016/1/24 2:49,22.969498,31.170002
2016/1/24 2:50,22.963999,31.170002
2016/1/24 2:51,22.9835,31.170002
2016/1/24 2:52,22.961052,31.170002
2016/1/24 2:53,22.9645,31.170002
2016/1/24 2:54,22.951,31.170002
2016/1/24 2:55,22.950499,31.170002
2016/1/24 2:56,22.928005,31.170002
2016/1/24 2:57,22.899502,31.170002
2016/1/24 2:58,22.868422,31.243681
2016/1/24 2:59,22.879501,31.27
2016/1/24 3:00,22.897503,31.244995
2016/1/24 3:01,22.891504,31.170002
2016/1/24 3:02,22.891,31.170002
2016/1/24 3:03,22.896318,31.170002
2016/1/24 3:04,22.907501,31.170002
2016/1/24 3:05,22.933,31.125004
2016/1/24 3:06,22.902002,31.070004
2016/1/24 3:07,22.914001,31.075003
2016/1/24 3:08,22.917896,31.070004
2016/1/24 3:09,22.942999,31.070004
2016/1/24 3:10,22.95,31.070004
2016/1/24 3:11,22.914003,31.070004
2016/1/24 3:12,22.918003,31.070004
2016/1/24 3:13,22.913502,31.070004
2016/1/24 3:14,22.916317,31.070004
2016/1/24 3:15,22.898,31.070004
2016/1/24 3:16,22.890497,31.070004
2016/1/24 3:17,22.882498,31.070004
2016/1/24 3:18,22.887003,31.070004
2016/1/24 3:19,22.86737,31.070004
2016/1/24 3:20,22.855001,31.070004
2016/1/24 3:21,22.8335,31.095001
2016/1/24 3:22,22.844002,31.165003
2016/1/24 3:23,22.8425,31.150003
2016/1/24 3:24,22.816002,31.16
2016/1/24 3:25,22.818424,31.16474
2016/1/24 3:26,22.828,31.170002
2016/1/24 3:27,22.8345,31.125004
2016/1/24 3:28,22.813002,31.130005
2016/1/24 3:29,22.853497,31.0565
2016/1/24 3:30,22.84895,30.98
2016/1/24 3:31,22.869999,30.9845
2016/1/24 3:32,22.859999,30.98
2016/1/24 3:33,22.855001,30.98
2016/1/24 3:34,22.874502,30.98
2016/1/24 3:35,22.902502,30.98
2016/1/24 3:36,22.892105,30.916842
2016/1/24 3:37,22.899002,30.970001
2016/1/24 3:38,22.887503,30.925
2016/1/24 3:39,22.898502,30.895
2016/1/24 3:40,22.880503,30.900003
2016/1/24 3:41,22.864212,30.96421
2016/1/24 3:42,22.851501,30.98
2016/1/24 3:43,22.862501,30.98
2016/1/24 3:44,22.851498,30.98
2016/1/24 3:45,22.880497,30.975
2016/1/24 3:46,22.87737,30.98
2016/1/24 3:47,22.875,30.98
2016/1/24 3:48,22.866999,30.98
2016/1/24 3:49,22.865,30.975
2016/1/24 3:50,22.870005,30.98
2016/1/24 3:51,22.8785,30.900003
2016/1/24 3:52,22.87,30.880001
2016/1/24 3:53,22.870502,30.880001
2016/1/24 3:54,22.877998,30.880001
2016/1/24 3:55,22.8585,30.885004
2016/1/24 3:56,22.870502,30.880001
2016/1/24 3:57,22.865501,30.880001
2016/1/24 3:58,22.840002,30.880001
2016/1/24 3:59,22.832003,30.895
2016/1/24 4:00,22.823002,30.885004
2016/1/24 4:01,22.810001,30.935001
2016/1/24 4:02,22.813,30.900003
2016/1/24 4:03,22.786503,30.91
2016/1/24 4:04,22.807896,30.880001
2016/1/24 4:05,22.839502,30.875504
2016/1/24 4:06,22.8415,30.808002
2016/1/24 4:07,22.816,30.790003
2016/1/24 4:08,22.783,30.790003
2016/1/24 4:09,22.783157,30.790003
2016/1/24 4:10,22.800003,30.790003
2016/1/24 4:11,22.785002,30.790003
2016/1/24 4:12,22.766003,30.790003
2016/1/24 4:13,22.792,30.770004
2016/1/24 4:14,22.793003,30.625004
2016/1/24 4:15,22.784737,30.526842
2016/1/24 4:16,22.7665,30.501501
2016/1/24 4:17,22.758,30.4
2016/1/24 4:18,22.741001,30.397003
2016/1/24 4:19,22.742,30.399002
2016/1/24 4:20,22.735264,30.396841
2016/1/24 4:21,22.7225,30.310495
2016/1/24 4:22,22.730999,30.296497
2016/1/24 4:23,22.720999,30.249496
2016/1/24 4:24,22.6935,30.294504
2016/1/24 4:25,22.728502,30.300497
2016/1/24 4:26,22.73263,30.259476
2016/1/24 4:27,22.7485,30.209
2016/1/24 4:28,22.735502,30.207
2016/1/24 4:29,22.7245,30.203
2016/1/24 4:30,22.726002,30.224493
2016/1/24 4:31,22.724737,30.206318
2016/1/24 4:32,22.702501,30.192001
2016/1/24 4:33,22.711998,30.194
2016/1/24 4:34,22.7365,30.205002
2016/1/24 4:35,22.743004,30.208996
2016/1/24 4:36,22.7265,30.203
2016/1/24 4:37,22.715267,30.202631
2016/1/24 4:38,22.7175,30.273502
2016/1/24 4:39,22.7495,30.2235
2016/1/24 4:40,22.733,30.203995
2016/1/24 4:41,22.715,30.240997
2016/1/24 4:42,22.719473,30.293686
2016/1/24 4:43,22.713003,30.283499
2016/1/24 4:44,22.749,30.276999
2016/1/24 4:45,22.738499,30.241993
2016/1/24 4:46,22.708,30.291498
2016/1/24 4:47,22.7085,30.291
2016/1/24 4:48,22.68053,30.290003
2016/1/24 4:49,22.691502,30.2905
2016/1/24 4:50,22.659502,30.317005
2016/1/24 4:51,22.6185,30.371002
2016/1/24 4:52,22.612,30.380001
2016/1/24 4:53,22.625788,30.380001
2016/1/24 4:54,22.620502,30.380001
2016/1/24 4:55,22.646,30.380001
2016/1/24 4:56,22.6445,30.380001
2016/1/24 4:57,22.656502,30.380001
2016/1/24 4:58,22.617895,30.380001
2016/1/24 4:59,22.621,30.380001
2016/1/24 5:00,22.635502,30.380001
2016/1/24 5:01,22.654505,30.362
2016/1/24 5:02,22.624,30.362003
2016/1/24 5:03,22.614498,30.380001
2016/1/24 5:04,22.625263,30.380001
2016/1/24 5:05,22.5985,30.380001
2016/1/24 5:06,22.598999,30.380001
2016/1/24 5:07,22.619003,30.3665
2016/1/24 5:08,22.619,30.290003
2016/1/24 5:09,22.649475,30.290003
2016/1/24 5:10,22.622501,30.24
2016/1/24 5:11,22.625004,30.240002
2016/1/24 5:12,22.606503,30.176502
2016/1/24 5:13,22.619999,30.189999
2016/1/24 5:14,22.632498,30.154001
2016/1/24 5:15,22.628422,30.189999
2016/1/24 5:16,22.619999,30.189999
2016/1/24 5:17,22.592001,30.185501
2016/1/24 5:18,22.571499,30.189999
2016/1/24 5:19,22.5545,30.189999
2016/1/24 5:20,22.542109,30.189999
2016/1/24 5:21,22.568003,30.189999
2016/1/24 5:22,22.594,30.189999
2016/1/24 5:23,22.5825,30.189999
2016/1/24 5:24,22.595,30.181
2016/1/24 5:25,22.553501,30.1
2016/1/24 5:26,22.530525,30.09474
2016/1/24 5:27,22.55,29.990002
2016/1/24 5:28,22.5205,29.98
2016/1/24 5:29,22.5655,30
2016/1/24 5:30,22.557,30
2016/1/24 5:31,22.562105,30
2016/1/24 5:32,22.561497,30
2016/1/24 5:33,22.5985,30
2016/1/24 5:34,22.582,30
2016/1/24 5:35,22.591,30
2016/1/24 5:36,22.558947,30
2016/1/24 5:37,22.551003,30
2016/1/24 5:38,22.598999,30
